Country,Year,Data.Health.Birth Rate,Data.Health.Death Rate,Data.Health.Fertility Rate,"Data.Health.Life Expectancy at Birth, Female","Data.Health.Life Expectancy at Birth, Male","Data.Health.Life Expectancy at Birth, Total",Data.Health.Population Growth,Data.Health.Total Population,Data.Infrastructure.Mobile Cellular Subscriptions,Data.Infrastructure.Mobile Cellular Subscriptions per 100 People,Data.Infrastructure.Telephone Lines,Data.Infrastructure.Telephone Lines per 100 People,Data.Rural Development.Agricultural Land,Data.Rural Development.Agricultural Land Percent,Data.Rural Development.Arable Land,Data.Rural Development.Arable Land Percent,Data.Rural Development.Land Area,Data.Rural Development.Rural Population,Data.Rural Development.Rural Population Growth,Data.Rural Development.Surface Area,Data.Urban Development.Population Density,Data.Urban Development.Urban Population Percent,Data.Urban Development.Urban Population Percent Growth
New Caledonia,1996,21.9,5.3,2.59,75.8,68.4,72.0097561,3.098816526,193000,825,0.436000423,43725,23.10802241,2330,12.74617068,0.03626943,0.382932166,18280,77026,2.820277765,18580,10.55798687,60.09,3.28424222
New Caledonia,1997,21.95,5.2,2.645,74.2,69.9,71.99756098,2.051353983,197000,2060,1.064637997,45574,23.55330684,2350,12.85557987,0.035532995,0.382932166,18280,78406,1.775742784,18580,10.77680525,60.2,2.233986701
New Caledonia,1998,22,5,2.7,74.3,69.3,71.73902439,2.329011909,201642,5198,2.628890485,47479,24.01252238,2380,13.01969365,0.03471499,0.382932166,18280,79453,1.326519683,18580,11.03074398,60.597,2.986313125
New Caledonia,1999,21.3,4.8,2.676666667,77.5,71.4,74.37560976,1.651613131,205000,13040,6.458674882,49259,24.39784249,2400,13.12910284,0.034146341,0.382932166,18280,79966,0.643589247,18580,11.21444201,60.992,2.3016674
New Caledonia,2000,21.35,5.2,2.653333333,77,70.9,73.87560976,2.034767242,209214,25450,12.35454885,50652,24.5887076,2430,13.29321663,0.033458564,0.382932166,18280,80784,1.017738178,18580,11.44496718,61.387,2.679830851
New Caledonia,2001,21.4,5.1,2.63,78.3,71.7,74.9195122,1.901374378,213230,49948,23.78362935,51005,24.28693872,2450,13.40262582,0.032828401,0.382932166,18280,81497,0.878728364,18580,11.66466083,61.78,2.539313801
New Caledonia,2002,19.9,5.2,2.47,77.7,72.1,74.83170732,1.901793221,217324,67917,31.74893301,50709,23.70476676,2480,13.56673961,0.032209972,0.382932166,18280,82211,0.872290331,18580,11.88862144,62.171,2.533431852
New Caledonia,2003,18.9,5.1,2.37,79.2,71.2,75.10243902,1.898811419,221490,80000,36.7444424,52000,23.88388756,2480,13.56673961,0.022574383,0.273522976,18280,82924,0.863541261,18580,12.11652079,62.561,2.523528106
New Caledonia,2004,18.2,5,2.3,78.6,72.1,75.27073171,1.898430317,225735,97113,43.8568048,51928,23.45099173,2490,13.6214442,0.026579839,0.328227571,18280,83637,0.856148024,18580,12.34874179,62.949,2.517021399
New Caledonia,2005,17.3,4.9,2.18,79.1,72.1,75.51463415,1.901317249,230068,116443,51.7322114,53306,23.68229315,2490,13.6214442,0.026079246,0.328227571,18280,84352,0.851251353,18580,12.58577681,63.336,2.514256145
New Caledonia,2006,17.2,4.9,2.2,78.6,71.9,75.16829268,1.862427638,234393,134265,58.70432068,55310,24.18304083,2500,13.6761488,0.029864373,0.382932166,18280,84464,0.132688864,18580,12.82237418,63.965,2.850232685
New Caledonia,2007,17.7,4.7,2.29,80.2,72.9,76.46097561,1.719819402,238459,155000,66.71918112,57800,24.87979786,2500,13.6761488,0.029355151,0.382932166,18280,84324,-0.165888608,18580,13.04480306,64.638,2.766699308
New Caledonia,2008,16.9,5,2.2,80.3,71.8,75.94634146,1.63918664,242400,176350,74.75973869,60209,25.52429321,2520,13.78555799,0.0330033,0.437636761,18280,84098,-0.268373651,18580,13.26039387,65.306,2.667575927
New Caledonia,2009,16.2,4.7,2.166,80.52,71.92,76.11512195,0.65174938,243985,196474,82.05939966,63006,26.31510803,2520,13.78555799,0.032788901,0.437636761,18280,83031,-1.276875344,18580,13.34710066,65.969,1.661400883
New Caledonia,2010,16.3,4.8,2.2,80.74,72.04,76.28390244,0.651601174,245580,209595,86.27936079,67426,27.75577748,2510,13.73085339,0.02850395,0.382932166,18280,81965,-1.292170516,18580,13.43435449,66.624,1.639749713
New Caledonia,2011,16.7,4.8,2.193,78.827,72.968,75.82604878,1.783815813,250000,220811,89.62249218,72200,29.30444559,2510,13.73085339,0.028,0.382932166,18280,81817,-0.18072809,18580,13.6761488,67.273,2.753656527
New Caledonia,2012,16.4,5,2.172,79.024,73.198,76.03995122,1.587334916,254000,227310,91.00189762,76196,30.50451186,2510,13.73085339,0.027559055,0.382932166,18280,81531,-0.350172995,18580,13.89496718,67.901,2.51648379
New Caledonia,2013,16.1,5.2,2.149,79.218,73.43,76.25341463,1.56253179,258000,231000,91.24844463,80000,31.60119295,1840,10.06564551,0.024031008,0.33916849,18280,81247,-0.348941857,18580,14.11378556,68.509,2.453576758
Trinidad and Tobago,1980,28.306,7.543,3.278,69.628,64.343,66.92104878,1.421390967,1069199,0,0,43794,4.095963427,1060,20.66276803,0.060793173,12.6705653,5130,951769,1.52933514,5130,208.4208577,10.983,0.550777389
Trinidad and Tobago,1981,28.625,7.572,3.284,69.827,64.43,67.06268293,1.495404767,1085308,0,0,43174,3.978041256,1010,19.68810916,0.055283846,11.69590643,5130,967411,1.630107272,5130,211.5610136,10.863,0.396895055
Trinidad and Tobago,1982,28.774,7.6,3.281,69.999,64.495,67.17987805,1.577274491,1102562,0,0,45152,4.095189205,950,18.51851852,0.047162881,10.13645224,5130,985701,1.872963217,5130,214.9243665,10.599,-0.882616759
Trinidad and Tobago,1983,28.689,7.623,3.261,70.147,64.552,67.28126829,1.623661731,1120610,0,0,46779,4.174422859,880,17.1539961,0.0401567,8.771929825,5130,1004728,1.911907392,5130,218.4424951,10.341,-0.841276235
Trinidad and Tobago,1984,28.334,7.637,3.218,70.276,64.614,67.37595122,1.59903694,1138673,0,0,66323,5.824587041,740,14.42495127,0.03337218,7.407407407,5130,1023815,1.881898812,5130,221.9635478,10.087,-0.88758492
Trinidad and Tobago,1985,27.701,7.641,3.151,70.389,64.683,67.46641463,1.484353697,1155701,0,0,82733,7.158685508,740,14.42495127,0.032880477,7.407407407,5130,1041992,1.759841953,5130,225.282846,9.839,-1.005402949
Trinidad and Tobago,1986,26.805,7.635,3.06,70.489,64.764,67.55668293,1.309548869,1170935,0,0,118075,10.0838219,710,13.84015595,0.029890643,6.822612086,5130,1058560,1.577522821,5130,228.2524366,9.597,-1.18010605
Trinidad and Tobago,1987,25.691,7.62,2.949,70.579,64.859,67.6492439,1.114072401,1184053,0,0,141819,11.97741993,710,13.84015595,0.029559488,6.822612086,5130,1073214,1.374839061,5130,230.8095517,9.361,-1.376279485
Trinidad and Tobago,1988,24.449,7.601,2.827,70.665,64.96,67.74292683,0.940621302,1195243,0,0,158848,13.29001718,710,13.84015595,0.029282748,6.822612086,5130,1086129,1.19621144,5130,232.9908382,9.129,-1.568549069
Trinidad and Tobago,1989,23.167,7.583,2.7,70.751,65.062,67.83712195,0.803876448,1204890,0,0,161110,13.3713451,720,14.03508772,0.029878246,7.01754386,5130,1097631,1.053422204,5130,234.871345,8.902,-1.714673687
Trinidad and Tobago,1990,21.905,7.568,2.574,70.842,65.159,67.93119512,0.722347224,1213625,0,0,158208,13.03598723,720,14.03508772,0.029663199,7.01754386,5130,1108270,0.964601992,5130,236.5740741,8.681,-1.79108704
Trinidad and Tobago,1991,20.707,7.56,2.453,70.946,65.239,68.02290244,0.679854922,1221904,0,0,164931,13.4978689,770,15.00974659,0.029462216,7.01754386,5130,1117627,0.840744663,5130,238.1879142,8.534,-1.028478002
Trinidad and Tobago,1992,19.6,7.561,2.339,71.068,65.294,68.11058537,0.652744577,1229906,426,0.034636793,173965,14.1445769,810,15.78947368,0.032522811,7.797270955,5130,1122388,0.425087079,5130,239.7477583,8.742,3.060745546
Trinidad and Tobago,1993,18.581,7.572,2.231,71.21,65.317,68.19163415,0.614415857,1237486,1277,0.103193087,180108,14.55434647,810,15.78947368,0.032323598,7.797270955,5130,1126669,0.380693346,5130,241.2253411,8.955,3.022191674
Trinidad and Tobago,1994,17.655,7.594,2.131,71.367,65.309,68.26412195,0.557961974,1244410,1679,0.134923377,192488,15.46821385,810,15.78947368,0.032143747,7.797270955,5130,1130260,0.318220292,5130,242.5750487,9.173,2.963318083
Trinidad and Tobago,1995,16.841,7.628,2.04,71.537,65.272,68.32809756,0.473479736,1250316,2599,0.207867451,203817,16.30123905,810,15.78947368,0.031991912,7.797270955,5130,1132849,0.228800392,5130,243.7263158,9.395,2.86440701
Trinidad and Tobago,1996,16.16,7.674,1.961,71.712,65.214,68.3837561,0.374005003,1255001,6353,0.506214736,209310,16.67807436,760,14.81481481,0.031872485,7.797270955,5130,1134245,0.123153268,5130,244.6395712,9.622,2.761453766
Trinidad and Tobago,1997,15.625,7.733,1.896,71.882,65.144,68.43082927,0.267688988,1258365,9534,0.757649807,219551,17.44732252,760,14.81481481,0.03178728,7.797270955,5130,1134366,0.01066732,5130,245.2953216,9.854,2.650152032
Trinidad and Tobago,1998,15.227,7.805,1.843,72.038,65.077,68.47260976,0.183561898,1260677,17140,1.359586952,243390,19.30629336,710,13.84015595,0.027762861,6.822612086,5130,1133462,-0.079723863,5130,245.7460039,10.091,2.560506743
Trinidad and Tobago,1999,14.951,7.886,1.801,72.173,65.024,68.51131707,0.147985479,1262544,26307,2.083650154,264070,20.9157067,660,12.86549708,0.027721806,6.822612086,5130,1132085,-0.121560062,5130,246.1099415,10.333,2.518043267
Trinidad and Tobago,2000,14.784,7.976,1.772,72.287,64.994,68.55156098,0.177025162,1264781,38659,3.056576593,278876,22.04935084,670,13.06042885,0.027672775,6.822612086,5130,1130967,-0.098804631,5130,246.5460039,10.58,2.539177485
Trinidad and Tobago,2001,14.716,8.072,1.753,72.38,64.996,68.59795122,0.252609836,1267980,161860,12.76518557,316767,24.98201864,670,13.06042885,0.027602959,6.822612086,5130,1131330,0.032091277,5130,247.1695906,10.777,2.097213637
Trinidad and Tobago,2002,14.733,8.172,1.744,72.455,65.034,68.654,0.343814344,1272347,256106,20.12862843,311842,24.50919443,600,11.69590643,0.023578473,5.847953216,5130,1137516,0.545300591,5130,248.0208577,10.597,-1.340077001
Trinidad and Tobago,2003,14.812,8.275,1.744,72.522,65.105,68.72304878,0.421636109,1277723,262772,20.56564686,318189,24.9028154,600,11.69590643,0.023479267,5.847953216,5130,1144597,0.620567231,5130,249.0688109,10.419,-1.272609419
Trinidad and Tobago,2004,14.928,8.38,1.749,72.588,65.203,68.80543902,0.47978087,1283868,336352,26.19833192,318879,24.83736646,600,11.69590643,0.023366888,5.847953216,5130,1152349,0.67498578,5130,250.2666667,10.244,-1.21447203
Trinidad and Tobago,2005,15.054,8.485,1.758,72.657,65.323,68.90056098,0.505857743,1290379,651189,50.46494092,322338,24.98010275,550,10.72124756,0.020149119,5.068226121,5130,1160412,0.697264669,5130,251.5358674,10.072,-1.18707558
Trinidad and Tobago,2006,15.168,8.593,1.769,72.734,65.459,69.00778049,0.506627266,1296933,924100,71.25271699,322300,24.85093679,540,10.52631579,0.019276246,4.873294347,5130,1168511,0.695517426,5130,252.8134503,9.902,-1.195885593
Trinidad and Tobago,2007,15.25,8.703,1.779,72.822,65.603,69.12446341,0.503383028,1303478,1518800,116.519036,325500,24.97165276,540,10.52631579,0.019179457,4.873294347,5130,1176584,0.688503612,5130,254.0892788,9.735,-1.196962386
Trinidad and Tobago,2008,15.295,8.818,1.788,72.918,65.745,69.24402439,0.502159449,1310040,1509800,115.2483894,307301,23.45737535,540,10.52631579,0.019083387,4.873294347,5130,1184656,0.683711223,5130,255.3684211,9.571,-1.197106393
Trinidad and Tobago,2009,15.297,8.939,1.796,73.024,65.879,69.36436585,0.488028902,1316449,1806120,137.1963517,314792,23.91220625,540,10.52631579,0.018990481,4.873294347,5130,1192597,0.668084511,5130,256.6177388,9.408,-1.229372398
Trinidad and Tobago,2010,15.245,9.067,1.8,73.137,66.002,69.4824878,0.459953512,1322518,1846345,139.6083078,303227,22.92800552,540,10.52631579,0.018903334,4.873294347,5130,1200198,0.635326099,5130,257.8007797,9.249,-1.244674275
Trinidad and Tobago,2011,15.132,9.201,1.802,73.257,66.112,69.59736585,0.42080894,1328095,1894240,142.6283511,293315,22.08539299,540,10.52631579,0.018823955,4.873294347,5130,1207345,0.593719073,5130,258.8879142,9.092,-1.291826909
Trinidad and Tobago,2012,14.955,9.34,1.801,73.381,66.211,69.70856098,0.374797004,1333082,1826200,136.9908228,292036,21.90682944,540,10.52631579,0.018753535,4.873294347,5130,1213944,0.545082916,5130,259.860039,8.937,-1.343980745
Trinidad and Tobago,2013,14.724,9.483,1.799,73.507,66.303,69.81714634,0.326303659,1337439,1883683,140.8425356,286605,21.42938856,540,10.52631579,0.018692441,4.873294347,5130,1219811,0.482136564,5130,260.7093567,8.795,-1.275538272
Hungary,1980,15,12.8,2.01,73.17,66.23,69.61536585,0.180747382,10704152,0,0,561000,5.222153773,66510,73.96574733,0.470565067,56.01645907,89920,3864948,-0.956587306,93030,119.0408363,63.893,0.829241198
Hungary,1981,13.9,13.6,1.91,72.77,65.53,69.06170732,0.065093729,10711122,0,0,617200,5.73658089,66270,73.70704037,0.469325249,55.91146702,89910,3835546,-0.763643031,93030,119.1315983,64.191,0.530407127
Hungary,1982,13.3,13.5,1.88,72.95,65.51,69.13926829,0.006777772,10711848,0,0,636600,5.921711734,66010,73.42602892,0.469666859,55.9621802,89900,3816417,-0.499977322,93030,119.1529255,64.372,0.288359649
Hungary,1983,12.5,13.5,1.8,73.23,65.67,69.35780488,-0.058952116,10705535,0,0,655200,6.112083408,65820,73.2228279,0.468822903,55.83490933,89890,3794791,-0.568268748,93030,119.0959506,64.553,0.221828367
Hungary,1984,11.9,13.9,1.75,73.02,65.12,68.97365854,-0.150240753,10689463,0,0,676400,6.336915352,65710,73.10858923,0.469621346,55.85224744,89880,3769746,-0.662171168,93030,118.930385,64.734,0.129757081
Hungary,1985,11.8,13.8,1.75,73.19,65.06,69.02585366,-0.200097849,10668095,0,0,705400,6.640584439,65540,72.91944815,0.471218151,55.93012906,89880,3742901,-0.714664598,93030,118.6926457,64.915,0.079119328
Hungary,1986,12.2,13.9,1.85,73.08,65.06,68.97219512,-0.181847163,10648713,0,0,738800,6.987626472,65390,72.75255897,0.472921,56.03026257,89880,3716933,-0.696211334,93030,118.4770027,65.095,0.095056836
Hungary,1987,12.1,13.8,1.84,73.23,65.31,69.17341463,-0.170579145,10630564,0,0,770100,7.315779579,65230,72.57454384,0.474386872,56.10814419,89880,3691570,-0.684702404,93030,118.2750779,65.274,0.104017276
Hungary,1988,11.9,13.4,1.82,73.8,65.7,69.65121951,-0.167798788,10612741,0,0,812700,7.753022124,65110,72.44103249,0.475654687,56.16377392,89880,3666384,-0.684595157,93030,118.0767802,65.453,0.106054225
Hungary,1989,11.7,13.2,1.81,74.08,66.16,70.02341463,-0.153272936,10596487,0,0,858200,8.218164595,64970,72.29331256,0.476573038,56.19227773,89870,3641801,-0.672755074,93030,117.9090575,65.632,0.119832749
Hungary,1990,11.8,13.8,1.82,73.8,65.33,69.46170732,-1.088983893,10481719,0,0,915900,8.798394291,64840,72.14865917,0.481982011,56.2145321,89870,3583700,-1.608255325,93030,116.6320129,65.81,-0.818140805
Hungary,1991,12.1,14,1.87,73.7,65.14,69.31560976,-1.033117297,10373988,2645,0.025469277,995839,9.58914926,64740,72.03738734,0.487180051,56.23678647,89870,3543962,-1.115047591,93030,115.4332703,65.838,-0.990578862
Hungary,1992,12.3,14,1.87,73.91,65.06,69.37707317,-0.005668183,10373400,8477,0.081743662,1128129,10.87854138,64600,71.88160677,0.487400467,56.25904084,89870,3556728,0.359571077,93030,115.4267275,65.713,-0.195710409
Hungary,1993,11.7,14.3,1.77,73.86,64.6,69.11707317,-0.039136583,10369341,23292,0.22472515,1291133,12.45706927,61360,68.27639924,0.457309679,52.76510515,89870,3568401,0.327657519,93030,115.3815623,65.587,-0.231053829
Hungary,1994,11.3,14.5,1.68,73.88,64.55,69.10121951,-0.114035594,10357523,45712,0.441073865,1497577,14.45008041,61300,68.2172268,0.458410761,52.83774761,89860,3577385,0.251449028,93030,115.2628867,65.461,-0.30633822
Hungary,1995,11.2,14.2,1.64,74.31,64.86,69.4697561,-0.136883104,10343355,143000,1.380157809,1774100,17.12264314,61220,68.12819942,0.459135358,52.84887603,89860,3585524,0.227254137,93030,115.1052192,65.335,-0.329547515
Hungary,1996,10.8,14.1,1.57,74.55,65.26,69.79170732,-0.139220004,10328965,265000,2.559893292,2157202,20.83851671,61790,68.76251947,0.465293473,53.48319608,89860,3593550,0.22359439,93030,114.9450812,65.209,-0.332255421
Hungary,1997,10.2,13.9,1.46,74.79,66.08,70.32878049,-0.171771609,10311238,473100,4.57770369,2651215,25.6530896,61840,68.81816158,0.46657831,53.53883819,89860,3600375,0.189743486,93030,114.7478077,65.083,-0.365186965
Hungary,1998,9.8,13.5,1.37,75.22,66.4,70.70243902,-0.201458936,10290486,705786,6.844830397,3095300,30.01873589,61950,68.98663697,0.468393815,53.67483296,89800,3606198,0.161602506,93030,114.5933853,64.956,-0.396785895
Hungary,1999,9.5,13.7,1.32,75.186,66.15,70.55780488,-0.232679337,10266570,1070154,10.40708506,3423000,33.28815493,61930,68.96436526,0.469387536,53.6636971,89800,3610855,0.129055465,93030,114.3270601,64.829,-0.428381368
Hungary,2000,9.2,14,1.28,75.21,66.36,70.67707317,-0.28326061,10237530,1628153,15.87960141,3725779,36.33803792,61860,68.88641425,0.470328292,53.61915367,89800,3613643,0.077181837,93030,114.0036748,64.702,-0.479352633
Hungary,2001,9.6,13.3,1.32,75.6,67.1,71.24634146,-0.259764908,10210971,3076279,30.08846831,3798254,37.14996108,58540,65.32024102,0.450691712,51.35014506,89620,3617236,0.099379351,93030,113.9362977,64.575,-0.456240197
Hungary,2002,9.5,13,1.31,76.5,68.2,72.24878049,-0.229379183,10187576,4967430,48.7187786,3742152,36.70168976,58650,65.44298148,0.452119327,51.39477795,89620,3599271,-0.497887333,93030,113.6752511,64.67,-0.082384825
Hungary,2003,9.5,13.1,1.3,76.6,68.3,72.34878049,-0.284751377,10158608,6886111,67.7194215,3669200,36.08366194,58490,65.2644499,0.453408577,51.39477795,89620,3547284,-1.454908471,93030,113.3520196,65.081,0.348782884
Hungary,2004,9.3,13.4,1.27,76.5,68.3,72.3,-0.286433268,10129552,7944586,78.33164715,3602912,35.52381855,58650,65.44298148,0.453820663,51.29435394,89620,3495810,-1.461713176,93030,113.0278063,65.489,0.338511283
Hungary,2005,9.4,13.1,1.28,76.9,68.6,72.64878049,-0.221439379,10107146,8727188,86.25517302,3564000,35.22479826,58640,65.43182325,0.454925654,51.30551216,89620,3446941,-1.407793744,93030,112.7777951,65.896,0.398121565
Hungary,2006,9.7,13.5,1.31,76.9,68.6,72.64878049,-0.198878843,10087065,9320000,92.31411681,3415715,33.83247999,58630,65.42796563,0.456128715,51.34471599,89610,3393894,-1.550923632,93030,112.5662872,66.354,0.493748801
Hungary,2007,9.9,13.1,1.34,77.4,69,73.09756098,-0.155716485,10071370,9965720,98.89553625,3360371,33.34688232,58090,64.82535431,0.456442371,51.30007812,89610,3337350,-1.680085584,93030,112.3911394,66.863,0.608453786
Hungary,2008,9.7,13.2,1.32,77.3,69.2,73.15121951,-0.154915158,10055780,11029930,109.6328855,3250635,32.30995073,58070,64.80303538,0.456652791,51.24428077,89610,3281402,-1.69063088,93030,112.2171633,67.368,0.59752637
Hungary,2009,9.9,13,1.35,77.8,69.8,73.70243902,-0.175097367,10038188,12224163,121.6811908,3093996,30.79811006,57900,64.61332441,0.456755741,51.16616449,89610,3225270,-1.725410242,93030,112.0208459,67.87,0.567296147
Hungary,2010,9.6,13,1.32,77.9,70.1,73.90487805,-0.154908814,10022650,11792475,117.5591879,3068685,30.59172198,57830,63.879377,0.457463844,50.64619463,90530,3170565,-1.710686223,93030,110.7108141,68.366,0.573246962
Hungary,2011,9,13,1.25,78.1,70.5,74.20731707,-0.226013876,10000023,12011823,119.9427178,2977234,29.72883779,53430,59.01910969,0.43919899,48.51430465,90530,3114107,-1.796737167,93030,110.4608748,68.859,0.492518066
Hungary,2012,8.8,12.9,1.26,78.7,71.2,74.85853659,-0.283360436,9971727,11689937,116.9434928,2933313,29.34420157,53370,58.95283331,0.440746122,48.54744284,90530,3056534,-1.866083951,93030,110.1483155,69.348,0.424270889
Hungary,2013,9.1,13,1.34,78.7,71.6,75.06341463,-0.516437607,9920362,11579425,116.070556,2960633,29.67697604,53380,58.96387938,0.443229793,48.56953496,90530,2992775,-2.108054362,93030,109.5809345,69.832,0.179068125
Honduras,1980,43.884,10.679,6.431,61.02,56.75,58.83292683,3.167678292,3523279,0,0,26927,0.764259657,32570,29.10894629,0.424036813,13.35239968,111890,2314477,2.323326163,112490,31.48877469,34.309,4.804515841
Honduras,1981,43.477,10.233,6.313,61.812,57.517,59.61212195,3.145413171,3635862,0,0,28944,0.796069818,32570,29.10894629,0.408156305,13.26302619,111890,2368037,2.287759781,112490,32.49496827,34.87,4.767304736
Honduras,1982,43.022,9.793,6.19,62.617,58.3,60.40585366,3.113625916,3750850,0,0,31468,0.838956503,32640,29.17150773,0.394843835,13.23621414,111890,2421736,2.242329646,112490,33.52265618,35.435,4.720972096
Honduras,1983,42.527,9.359,6.062,63.435,59.095,61.21207317,3.083627224,3868314,0,0,32965,0.852180045,32690,29.21619448,0.38156158,13.19152739,111890,2475566,2.198441838,112490,34.57247296,36.004,4.676621908
Honduras,1984,42.003,8.933,5.932,64.259,59.897,62.02480488,3.057239768,3988404,0,0,35365,0.88669553,32700,29.22513183,0.367816299,13.11109125,111890,2529565,2.157829445,112490,35.64575923,36.577,4.636213999
Honduras,1985,41.457,8.52,5.802,65.077,60.693,62.83153659,3.037828964,4111424,0,0,43097,1.048225627,32770,29.28769327,0.356081007,13.0842792,111890,2583824,2.122312095,112490,36.74523192,37.155,4.605696247
Honduras,1986,40.906,8.129,5.675,65.871,61.464,63.6137561,3.020827997,4237518,0,0,45903,1.083252036,32780,29.29663062,0.343361373,13.00384306,111890,2638491,2.093669068,112490,37.87217803,37.735,4.569744289
Honduras,1987,40.365,7.77,5.554,66.621,62.189,64.35095122,2.998244927,4366493,0,0,50126,1.14796932,32850,29.35919206,0.332303292,12.96809366,111890,2693297,2.055893085,112490,39.02487264,38.319,4.534025069
Honduras,1988,39.844,7.448,5.441,67.313,62.856,65.03014634,2.966245696,4497954,0,0,54258,1.206281789,32850,29.35919206,0.320367883,12.87872017,111890,2747935,2.008362684,112490,40.1997855,38.907,4.489107507
Honduras,1989,39.345,7.165,5.335,67.943,63.457,65.64529268,2.927435632,4631575,0,0,66476,1.435278496,32850,29.35919206,0.308966172,12.78934668,111890,2802983,1.983448672,112490,41.39400304,39.481,4.391962679
Honduras,1990,38.863,6.922,5.236,68.507,63.992,66.19443902,2.88120119,4766961,0,0,78689,1.650716253,33710,30.12780409,0.303337913,12.92340692,111890,2861654,2.071557211,112490,42.603995,39.969,4.109687864
Honduras,1991,38.381,6.712,5.142,69.018,64.471,66.68904878,2.82798037,4903694,0,0,88038,1.795340411,33200,29.67199929,0.298142584,13.0664045,111890,2919659,2.006704929,112490,43.82602556,40.46,4.048949939
Honduras,1992,37.877,6.529,5.048,69.49,64.909,67.14363415,2.777059403,5041781,0,0,94432,1.87298893,33420,29.86862097,0.295927173,13.33452498,111890,2977020,1.945597154,112490,45.0601573,40.953,3.988183138
Honduras,1993,37.329,6.361,4.95,69.944,65.327,67.57919512,2.72163054,5180884,0,0,104751,2.021875031,33550,29.98480651,0.292421139,13.54008401,111890,3033511,1.879789438,112490,46.30336938,41.448,3.923075338
Honduras,1994,36.725,6.202,4.846,70.392,65.739,68.0087561,2.646771761,5319841,0,0,117123,2.201625951,35480,31.7097149,0.316362839,15.04155867,111890,3088540,1.797779277,112490,47.54527661,41.943,3.833958883
Honduras,1995,36.066,6.048,4.735,70.839,66.149,68.43680488,2.549040633,5457189,0,0,131176,2.403728366,35200,31.45946912,0.302353464,14.74662615,111890,3141103,1.687552478,112490,48.77280365,42.441,3.729386858
Honduras,1996,35.355,5.899,4.617,71.278,66.553,68.85787805,2.43915591,5591935,0,0,160819,2.875909681,34800,31.10197515,0.286126359,14.29975869,111890,3190702,1.566694316,112490,49.9770757,42.941,3.610366342
Honduras,1997,34.604,5.76,4.493,71.696,66.94,69.26,2.32794108,5723639,2311,0.040376411,190236,3.323689702,34800,31.10197515,0.279542438,14.29975869,111890,3237176,1.446038952,112490,51.15416034,43.442,3.487886328
Honduras,1998,33.836,5.637,4.366,72.077,67.295,69.62768293,2.230154767,5852719,14427,0.246500814,233593,3.991187686,33950,30.34230047,0.259708351,13.58477076,111890,3280800,1.33859503,112490,52.30779337,43.944,3.379109417
Honduras,1999,33.075,5.533,4.239,72.414,67.612,69.95443902,2.153964611,5980152,34896,0.583530318,249497,4.172084589,33950,30.34230047,0.254174141,13.58477076,111890,3322154,1.252607264,112490,53.44670659,44.447,3.292089497
Honduras,2000,32.334,5.447,4.116,72.706,67.889,70.2387561,2.105270896,6107385,78588,1.286770033,279197,4.571465529,33370,29.82393422,0.240364739,13.1200286,111890,3361993,1.192058516,112490,54.58383234,44.952,3.235066202
Honduras,2001,31.628,5.379,3.996,72.956,68.13,70.48414634,2.076985636,6235561,155271,2.490088703,298713,4.790475147,29350,26.23111985,0.171275688,9.545088927,111890,3401000,1.153555313,112490,55.729386,45.458,3.196320524
Honduras,2002,30.967,5.325,3.883,73.172,68.34,70.69707317,2.055196533,6365040,237629,3.73334653,309702,4.865672486,29360,26.2400572,0.167791561,9.545088927,111890,3439413,1.123131126,112490,56.88658504,45.964,3.162174159
Honduras,2003,30.349,5.283,3.775,73.368,68.531,70.8905122,2.03354518,6495801,326508,5.026447085,322497,4.964699504,30280,27.06229332,0.164413904,9.545088927,111890,3469212,0.862666154,112490,58.05524176,46.593,3.392742614
Honduras,2004,29.774,5.246,3.674,73.557,68.716,71.07746341,2.017293072,6628171,379362,5.723479373,334400,5.04513236,31530,28.17946197,0.161130423,9.545088927,111890,3497487,0.811723178,112490,59.23827867,47.233,3.381526821
Honduras,2005,29.243,5.211,3.579,73.75,68.904,71.26790244,2.005280254,6762426,707201,10.4578002,387314,5.727441602,31400,28.06327643,0.155269721,9.384216641,111890,3524915,0.781161189,112490,60.43816248,47.875,3.355331367
Honduras,2006,28.758,5.174,3.492,73.959,69.106,71.47331707,1.996940583,6898825,1281462,18.57507619,493680,7.156001203,31500,28.15264992,0.152199831,9.384216641,111890,3551791,0.759566081,112490,61.65720797,48.516,3.326975583
Honduras,2007,28.317,5.132,3.413,74.194,69.33,71.70268293,1.989165526,7037428,2240756,31.84055311,715106,10.16146808,31600,28.24202342,0.149202237,9.384216641,111890,3577969,0.734333768,112490,62.89595138,49.158,3.303763793
Honduras,2008,27.913,5.083,3.34,74.455,69.577,71.9565122,1.983876953,7178436,4184834,58.29729484,821245,11.44044469,31600,28.24202342,0.146271416,9.384216641,111890,3603575,0.713108727,112490,64.15618911,49.8,3.281407581
Honduras,2009,27.536,5.029,3.273,74.74,69.848,72.23434146,1.985224089,7322368,6210711,84.81834019,825769,11.27734908,31840,28.4565198,0.139026064,9.098221468,111890,3629112,0.706158199,112490,65.44255966,50.438,3.258215953
Honduras,2010,27.178,4.969,3.212,75.044,70.144,72.5342439,1.994034247,7469844,8390755,112.3283833,716335,9.589691565,31950,28.55483064,0.136549036,9.116096166,111890,3654995,0.710673496,112490,66.76060416,51.07,3.239262955
